seed,n_sources,cleared,ratio,avg_locate_clear_s,virtual_total_s,n_measure,n_clear,n_clear_miss,wall_s,error
42,15,15,1.0,448.041,6720.611,211,22,7,0.2453,
43,10,10,1.0,765.699,7656.985,347,14,4,0.3684,
44,13,13,1.0,583.654,7587.498,281,33,20,0.3025,
45,12,12,1.0,630.123,7561.472,349,38,26,0.3554,
46,10,10,1.0,725.439,7254.394,346,14,4,0.3723,
47,12,12,1.0,656.397,7876.763,326,24,12,0.314,
48,14,14,1.0,509.418,7131.856,249,33,19,0.2926,
49,10,10,1.0,769.15,7691.499,323,23,13,0.383,
50,13,13,1.0,570.746,7419.699,276,18,5,0.317,
51,11,11,1.0,785.108,8636.193,407,36,25,0.3611,
52,12,12,1.0,649.769,7797.232,318,21,9,0.3224,
53,14,14,1.0,526.165,7366.317,268,23,9,0.2588,
54,11,11,1.0,711.782,7829.605,339,29,18,0.4526,
55,10,10,1.0,799.26,7992.601,337,27,17,0.6594,
56,16,16,1.0,498.418,7974.696,255,31,15,0.3178,
57,10,10,1.0,742.69,7426.903,322,22,12,0.4739,
58,14,14,1.0,563.497,7888.956,266,38,24,0.3982,
59,11,11,1.0,661.754,7279.296,343,12,1,0.5913,
60,12,12,1.0,720.239,8642.868,339,31,19,0.4005,
61,13,13,1.0,596.134,7749.737,322,28,15,0.461,
62,14,14,1.0,609.638,8534.935,317,27,13,0.3614,
63,13,13,1.0,641.046,8333.597,343,30,17,0.3045,
64,13,13,1.0,614.72,7991.362,319,38,25,0.3184,
65,13,13,1.0,596.853,7759.084,299,20,7,0.365,
66,10,10,1.0,722.383,7223.827,350,12,2,0.3902,
67,10,10,1.0,782.782,7827.818,345,30,20,0.4307,
68,15,15,1.0,521.39,7820.844,289,36,21,0.2495,
69,15,15,1.0,489.459,7341.889,236,21,6,0.2758,
70,10,10,1.0,751.956,7519.558,366,16,6,0.6805,
71,12,12,1.0,599.767,7197.208,295,18,6,0.423,
72,10,10,1.0,754.257,7542.573,355,21,11,0.4091,
73,12,12,1.0,672.725,8072.702,286,23,11,0.2464,
74,16,16,1.0,563.262,9012.187,229,27,11,0.1701,
75,13,13,1.0,585.033,7605.434,295,27,14,0.3193,
76,12,12,1.0,638.044,7656.531,291,14,2,0.3003,
77,16,16,1.0,499.654,7994.462,278,29,13,0.2313,
78,16,16,1.0,477.408,7638.524,303,38,22,0.2107,
79,11,11,1.0,693.324,7626.566,317,21,10,0.4271,
80,12,12,1.0,701.825,8421.896,305,29,17,0.4927,
81,14,14,1.0,495.052,6930.724,257,22,8,0.3579,
82,11,11,1.0,761.114,8372.255,374,23,12,0.5264,
83,13,13,1.0,613.039,7969.502,319,28,15,0.4078,
84,15,15,1.0,563.657,8454.862,277,20,5,0.2753,
85,11,11,1.0,731.806,8049.871,347,28,17,0.3477,
86,16,16,1.0,523.573,8377.168,264,33,17,0.2559,
87,11,11,1.0,714.556,7860.115,366,21,10,0.5791,
88,13,13,1.0,529.279,6880.633,256,25,12,0.399,
89,10,10,1.0,710.331,7103.314,348,19,9,0.4724,
90,11,11,1.0,737.94,8117.345,359,24,13,0.3491,
91,10,10,1.0,783.868,7838.682,360,20,10,0.373,
92,13,13,1.0,620.02,8060.259,344,31,18,0.3476,
93,16,16,1.0,494.066,7905.049,241,30,14,0.2217,
94,14,14,1.0,596.0,8344.001,285,32,18,0.3065,
95,16,16,1.0,464.151,7426.409,257,30,14,0.2019,
96,12,12,1.0,625.224,7502.692,282,25,13,0.3306,
97,11,11,1.0,713.205,7845.254,335,28,17,0.3815,
98,12,12,1.0,624.684,7496.207,346,26,14,0.3726,
99,13,13,1.0,623.537,8105.982,315,50,37,0.4015,
100,11,11,1.0,686.952,7556.469,335,30,19,0.4378,
101,14,14,1.0,565.788,7921.031,280,37,23,0.3321,
102,11,11,1.0,649.975,7149.72,364,19,8,0.3757,
103,15,15,1.0,512.345,7685.182,241,31,16,0.3414,
104,10,10,1.0,740.95,7409.501,316,22,12,0.497,
105,14,14,1.0,522.35,7312.904,285,16,2,0.2918,
106,15,15,1.0,503.658,7554.863,293,30,15,0.2618,
107,11,11,1.0,715.427,7869.7,347,23,12,0.4306,
108,11,11,1.0,687.569,7563.264,355,17,6,0.4201,
109,12,12,1.0,681.883,8182.594,342,16,4,0.5614,
110,13,13,1.0,609.577,7924.504,292,49,36,0.4081,
111,16,16,1.0,436.342,6981.47,266,29,13,0.2485,
112,13,13,1.0,561.942,7305.243,278,23,10,0.3206,
113,10,10,1.0,770.71,7707.102,337,23,13,0.3339,
114,11,11,1.0,700.487,7705.355,308,20,9,0.3568,
115,12,12,1.0,610.406,7324.874,329,17,5,0.3217,
116,16,16,1.0,504.043,8064.686,232,44,28,0.2053,
117,11,11,1.0,715.305,7868.357,323,27,16,0.3813,
118,15,15,1.0,496.518,7447.772,258,19,4,0.2536,
119,12,12,1.0,611.027,7332.325,305,22,10,0.3176,
120,14,14,1.0,570.504,7987.05,278,29,15,0.2852,
121,10,10,1.0,772.663,7726.633,371,24,14,0.4396,
122,14,14,1.0,550.015,7700.206,270,35,21,0.2442,
123,10,10,1.0,790.503,7905.03,377,24,14,0.3948,
124,12,12,1.0,653.375,7840.5,335,23,11,0.3122,
125,11,11,1.0,646.05,7106.554,300,21,10,0.3861,
126,14,14,1.0,600.261,8403.66,295,43,29,0.2889,
127,10,10,1.0,765.582,7655.816,355,23,13,0.5118,
128,16,16,1.0,508.007,8128.111,245,31,15,0.2141,
129,14,14,1.0,524.387,7341.412,280,19,5,0.2863,
130,14,14,1.0,609.429,8532.002,310,37,23,0.2964,
131,12,12,1.0,652.488,7829.851,364,25,13,0.3625,
132,13,13,1.0,566.482,7364.269,303,24,11,0.3151,
133,13,13,1.0,615.8,8005.396,295,34,21,0.2978,
134,13,13,1.0,620.869,8071.295,310,34,21,0.3003,
135,15,15,1.0,558.442,8376.63,284,31,16,0.2445,
136,14,14,1.0,617.315,8642.41,304,42,28,0.2902,
137,10,10,1.0,765.399,7653.989,358,21,11,0.4483,
138,11,11,1.0,740.333,8143.659,393,11,0,0.4408,
139,10,10,1.0,766.271,7662.706,330,22,12,0.3832,
140,16,16,1.0,463.366,7413.859,229,30,14,0.2067,
141,14,14,1.0,590.3,8264.197,266,32,18,0.2944,
142,14,14,1.0,543.739,7612.34,287,32,18,0.2508,
143,11,11,1.0,730.326,8033.586,357,25,14,0.3387,
144,13,13,1.0,625.114,8126.484,309,32,19,0.2837,
145,16,16,1.0,517.517,8280.266,276,22,6,0.2559,
146,11,11,1.0,702.929,7732.224,355,23,12,0.6475,
147,14,14,1.0,515.259,7213.628,265,19,5,0.3435,
148,13,13,1.0,583.727,7588.447,289,22,9,0.3183,
149,10,10,1.0,735.822,7358.223,344,14,4,0.3466,
150,16,16,1.0,475.348,7605.573,275,34,18,0.2072,
151,15,15,1.0,543.662,8154.923,285,38,23,0.2407,
152,16,16,1.0,500.88,8014.078,261,25,9,0.2306,
153,13,13,1.0,611.256,7946.334,322,20,7,0.2895,
154,11,11,1.0,671.666,7388.324,344,19,8,0.344,
155,14,14,1.0,556.255,7787.576,311,38,24,0.2652,
156,13,13,1.0,621.458,8078.957,349,44,31,0.2897,
157,14,14,1.0,626.687,8773.625,295,47,33,0.2522,
158,15,15,1.0,513.462,7701.933,288,27,12,0.2754,
159,13,13,1.0,598.832,7784.816,287,27,14,0.2592,
160,10,10,1.0,779.525,7795.25,372,14,4,0.395,
161,14,14,1.0,604.895,8468.524,346,43,29,0.2881,
162,10,10,1.0,819.0,8190.0,378,22,12,0.377,
163,14,14,1.0,515.747,7220.453,283,22,8,0.4672,
164,10,10,1.0,767.285,7672.854,375,21,11,0.4462,
165,10,10,1.0,751.18,7511.801,322,24,14,0.4133,
166,11,11,1.0,683.814,7521.952,320,18,7,0.4075,
167,11,11,1.0,697.291,7670.198,339,28,17,0.3829,
168,15,15,1.0,546.643,8199.641,324,37,22,0.2168,
169,12,12,1.0,684.118,8209.42,313,33,21,0.3121,
170,16,16,1.0,540.173,8642.772,274,49,33,0.1841,
171,16,16,1.0,514.55,8232.807,258,30,14,0.1874,
172,12,12,1.0,672.934,8075.204,308,17,5,0.2795,
173,12,12,1.0,653.388,7840.661,301,35,23,0.2941,
174,16,16,1.0,486.714,7787.43,238,26,10,0.1861,
175,13,13,1.0,580.007,7540.093,293,37,24,0.2777,
176,10,10,1.0,838.424,8384.242,378,34,24,0.3675,
177,11,11,1.0,731.387,8045.256,380,32,21,0.4554,
178,10,10,1.0,729.898,7298.984,346,15,5,0.337,
179,16,16,1.0,519.454,8311.264,277,53,37,0.2081,
180,11,11,1.0,725.774,7983.51,327,23,12,0.3656,
181,14,14,1.0,550.861,7712.057,290,27,13,0.2734,
182,13,13,1.0,610.976,7942.685,335,46,33,0.4068,
183,10,10,1.0,740.784,7407.84,320,19,9,0.3758,
184,12,12,1.0,671.082,8052.983,341,18,6,0.3108,
185,16,16,1.0,461.916,7390.65,247,20,4,0.2181,
186,12,12,1.0,678.813,8145.751,370,20,8,0.3256,
187,12,12,1.0,564.405,6772.858,330,23,11,0.3172,
188,16,16,1.0,488.396,7814.334,281,24,8,0.2079,
189,13,13,1.0,553.657,7197.544,303,23,10,0.3148,
190,10,10,1.0,774.436,7744.361,337,15,5,0.3586,
191,16,16,1.0,460.661,7370.571,237,27,11,0.1798,
192,12,12,1.0,630.638,7567.656,284,22,10,0.2966,
193,14,14,1.0,614.5,8602.996,312,30,16,0.2473,
194,16,16,1.0,495.918,7934.687,254,42,26,0.1826,
195,14,14,1.0,586.969,8217.562,301,31,17,0.2352,
196,15,15,1.0,502.156,7532.347,229,27,12,0.1942,
197,14,14,1.0,553.708,7751.917,303,19,5,0.3025,
198,10,10,1.0,757.347,7573.467,339,25,15,0.3227,
199,12,12,1.0,642.514,7710.171,348,26,14,0.3302,
200,10,10,1.0,765.246,7652.456,326,22,12,0.4531,
201,10,10,1.0,788.734,7887.341,359,14,4,0.487,
202,16,16,1.0,511.033,8176.521,224,21,5,0.2098,
203,10,10,1.0,786.199,7861.989,320,25,15,0.4519,
204,13,13,1.0,604.8,7862.395,353,31,18,0.3942,
205,13,13,1.0,580.895,7551.637,330,22,9,0.3573,
206,10,10,1.0,818.29,8182.896,328,24,14,0.3716,
207,14,14,1.0,524.374,7341.234,291,22,8,0.2743,
208,12,12,1.0,620.681,7448.169,276,23,11,0.3432,
209,14,14,1.0,538.716,7542.028,297,20,6,0.369,
210,13,13,1.0,543.149,7060.939,266,16,3,0.4649,
211,14,14,1.0,543.908,7614.706,291,20,6,0.4087,
212,13,13,1.0,654.328,8506.258,283,65,52,0.2934,
213,11,11,1.0,685.46,7540.058,310,30,19,0.4161,
214,14,14,1.0,531.678,7443.488,294,28,14,0.3894,
215,10,10,1.0,795.282,7952.823,342,17,7,0.4905,
216,16,16,1.0,542.875,8685.993,338,41,25,0.2242,
217,12,12,1.0,623.266,7479.189,320,34,22,0.3312,
218,12,12,1.0,623.292,7479.505,305,26,14,0.279,
219,15,13,0.866667,824.911,10723.842,280,213,200,0.2712,
220,15,15,1.0,492.814,7392.209,239,21,6,0.2384,
221,11,11,1.0,753.134,8284.469,325,15,4,0.3189,
222,16,16,1.0,498.147,7970.351,263,33,17,0.2422,
223,12,12,1.0,615.896,7390.752,312,23,11,0.3516,
224,10,10,1.0,743.8,7437.997,343,31,21,0.4178,
225,15,15,1.0,540.208,8103.125,288,31,16,0.2329,
226,13,13,1.0,618.233,8037.033,328,25,12,0.3104,
227,13,13,1.0,600.114,7801.485,331,22,9,0.3497,
228,16,16,1.0,490.578,7849.249,220,24,8,0.3407,
229,14,14,1.0,516.919,7236.872,262,19,5,0.4043,
230,15,15,1.0,591.742,8876.133,297,48,33,0.2386,
231,16,16,1.0,500.815,8013.038,275,41,25,0.2157,
232,12,12,1.0,607.592,7291.101,294,14,2,0.3169,
233,15,15,1.0,513.873,7708.102,247,24,9,0.2406,
234,12,12,1.0,661.776,7941.318,331,14,2,0.3129,
235,12,12,1.0,656.22,7874.645,324,25,13,0.3107,
236,15,15,1.0,506.222,7593.331,318,24,9,0.205,
237,14,14,1.0,553.704,7751.862,262,26,12,0.2644,
238,16,16,1.0,500.808,8012.926,285,23,7,0.3089,
239,10,10,1.0,762.757,7627.567,363,19,9,0.4937,
240,16,16,1.0,487.463,7799.415,297,28,12,0.2303,
241,15,15,1.0,530.919,7963.788,259,25,10,0.2867,
242,12,12,1.0,648.33,7779.955,319,26,14,0.3947,
243,14,14,1.0,545.954,7643.36,293,43,29,0.3878,
244,16,16,1.0,488.908,7822.526,258,23,7,0.1884,
245,11,11,1.0,723.145,7954.6,333,19,8,0.3096,
246,10,10,1.0,747.803,7478.033,349,21,11,0.4262,
247,13,13,1.0,613.188,7971.441,312,19,6,0.2865,
248,16,16,1.0,519.341,8309.459,255,35,19,0.18,
249,12,12,1.0,669.413,8032.952,304,30,18,0.2624,
250,13,13,1.0,574.408,7467.31,341,22,9,0.2834,
251,13,13,1.0,616.423,8013.498,308,24,11,0.4258,
252,16,16,1.0,489.558,7832.923,245,26,10,0.2369,
253,14,14,1.0,544.605,7624.476,286,29,15,0.23,
254,12,12,1.0,701.019,8412.223,346,39,27,0.2749,
255,10,10,1.0,710.615,7106.149,323,11,1,0.3802,
256,13,13,1.0,607.31,7895.024,343,32,19,0.519,
257,12,12,1.0,638.018,7656.215,321,24,12,0.3539,
258,15,15,1.0,523.032,7845.482,284,31,16,0.3514,
259,10,10,1.0,780.203,7802.027,326,16,6,0.4481,
260,11,11,1.0,698.604,7684.639,342,20,9,0.3587,
261,13,13,1.0,616.639,8016.305,292,25,12,0.3081,
262,12,12,1.0,625.995,7511.94,327,24,12,0.3941,
263,15,15,1.0,572.366,8585.492,312,40,25,0.3226,
264,14,14,1.0,583.218,8165.048,307,37,23,0.3522,
265,16,16,1.0,496.46,7943.355,272,35,19,0.2169,
266,10,10,1.0,719.413,7194.128,345,14,4,0.4865,
267,11,11,1.0,665.76,7323.356,343,28,17,0.4223,
268,16,16,1.0,502.579,8041.26,290,30,14,0.3779,
269,10,10,1.0,762.837,7628.367,360,28,18,0.4272,
270,16,16,1.0,497.89,7966.236,270,31,15,0.3597,
271,13,13,1.0,600.751,7809.759,281,30,17,0.4746,
272,13,13,1.0,610.374,7934.864,318,47,34,0.4926,
273,11,11,1.0,685.251,7537.766,287,18,7,0.4995,
274,11,11,1.0,744.713,8191.844,365,29,18,0.5973,
275,16,16,1.0,486.252,7780.031,277,24,8,0.3032,
276,12,12,1.0,590.424,7085.087,283,35,23,0.4477,
277,10,10,1.0,750.014,7500.142,369,21,11,0.4222,
278,12,12,1.0,635.587,7627.047,319,16,4,0.3252,
279,13,13,1.0,581.268,7556.488,314,31,18,0.3101,
280,12,12,1.0,635.373,7624.482,327,28,16,0.4528,
281,10,10,1.0,789.832,7898.323,359,29,19,0.3708,
282,15,15,1.0,492.354,7385.303,256,29,14,0.3232,
283,15,15,1.0,574.575,8618.618,328,36,21,0.2173,
284,10,10,1.0,728.819,7288.187,350,17,7,0.463,
285,14,14,1.0,560.163,7842.287,284,34,20,0.3074,
286,13,13,1.0,554.47,7208.116,296,19,6,0.2783,
287,14,14,1.0,544.342,7620.787,266,21,7,0.2405,
288,16,16,1.0,442.497,7079.944,244,23,7,0.2604,
289,16,16,1.0,512.231,8195.689,215,29,13,0.2241,
290,14,14,1.0,555.163,7772.285,308,32,18,0.2838,
291,15,15,1.0,503.84,7557.594,234,30,15,0.2929,
292,16,16,1.0,517.43,8278.875,278,37,21,0.2296,
293,13,13,1.0,632.042,8216.552,345,26,13,0.3363,
294,11,11,1.0,680.986,7490.845,322,15,4,0.3819,
295,16,16,1.0,482.484,7719.737,279,43,27,0.2183,
296,10,10,1.0,800.772,8007.722,348,11,1,0.4178,
297,14,14,1.0,537.755,7528.564,287,23,9,0.3166,
298,11,11,1.0,670.295,7373.249,326,20,9,0.4322,
299,12,12,1.0,597.282,7167.383,305,25,13,0.3295,
300,14,14,1.0,567.745,7948.431,272,27,13,0.3319,
301,13,12,0.923077,780.379,9364.554,338,124,112,0.3156,
302,14,14,1.0,588.881,8244.331,275,24,10,0.2818,
303,10,10,1.0,805.724,8057.244,340,14,4,0.5485,
304,11,11,1.0,665.992,7325.915,332,21,10,0.3672,
305,11,11,1.0,718.771,7906.486,332,22,11,0.5853,
306,13,13,1.0,612.612,7963.957,326,20,7,0.432,
307,15,15,1.0,526.873,7903.089,261,21,6,0.271,
308,11,11,1.0,690.548,7596.026,343,12,1,0.4073,
309,10,10,1.0,773.031,7730.305,335,22,12,0.3776,
310,14,14,1.0,578.073,8093.017,278,25,11,0.277,
311,16,16,1.0,481.329,7701.258,255,29,13,0.2909,
312,15,15,1.0,499.759,7496.392,246,21,6,0.3285,
313,14,14,1.0,576.242,8067.386,287,46,32,0.4252,
314,11,11,1.0,693.533,7628.866,326,25,14,0.5446,
315,13,13,1.0,603.203,7841.637,335,27,14,0.4903,
316,10,10,1.0,716.211,7162.111,340,19,9,0.4398,
317,13,13,1.0,578.751,7523.764,299,26,13,0.4929,
318,15,15,1.0,523.582,7853.732,309,35,20,0.2897,
319,11,11,1.0,675.628,7431.905,381,23,12,0.475,
320,13,13,1.0,601.272,7816.531,284,15,2,0.4218,
321,12,12,1.0,628.779,7545.353,277,13,1,0.4277,
322,16,16,1.0,509.459,8151.34,296,39,23,0.2621,
323,15,15,1.0,475.76,7136.394,222,29,14,0.2951,
324,14,14,1.0,578.789,8103.048,280,22,8,0.3779,
325,14,14,1.0,556.565,7791.914,264,33,19,0.3315,
326,10,10,1.0,816.53,8165.299,386,29,19,0.3425,
327,16,16,1.0,504.08,8065.283,315,42,26,0.2528,
328,15,15,1.0,519.471,7792.06,260,41,26,0.2493,
329,16,15,0.9375,639.74,9596.095,261,134,119,0.2257,
330,14,14,1.0,591.676,8283.47,312,42,28,0.3693,
331,16,16,1.0,430.589,6889.418,202,30,14,0.2177,
332,11,11,1.0,738.993,8128.927,337,28,17,0.3767,
333,14,14,1.0,574.19,8038.658,331,42,28,0.2989,
334,11,11,1.0,647.082,7117.9,329,23,12,0.4376,
335,11,11,1.0,704.994,7754.935,332,18,7,0.4901,
336,10,10,1.0,742.735,7427.35,360,26,16,0.5348,
337,11,11,1.0,637.298,7010.276,333,15,4,0.53,
338,10,10,1.0,785.106,7851.058,358,22,12,0.611,
339,11,11,1.0,715.198,7867.183,368,28,17,0.7011,
340,13,13,1.0,644.793,8382.311,323,48,35,0.6044,
341,14,14,1.0,564.89,7908.453,268,41,27,0.4799,
342,10,10,1.0,761.766,7617.657,333,20,10,0.7341,
343,11,11,1.0,683.793,7521.72,344,30,19,0.5091,
344,13,13,1.0,619.848,8058.026,330,28,15,0.3574,
345,16,16,1.0,486.607,7785.706,228,24,8,0.3333,
346,14,14,1.0,597.9,8370.598,333,33,19,0.3815,
347,12,12,1.0,616.291,7395.487,282,24,12,0.5325,
348,16,16,1.0,476.995,7631.912,279,38,22,0.5066,
349,13,13,1.0,637.808,8291.506,307,40,27,0.3901,
350,12,12,1.0,648.753,7785.039,318,22,10,0.4183,
351,16,16,1.0,465.335,7445.368,240,20,4,0.2768,
352,12,12,1.0,617.185,7406.222,356,18,6,0.4557,
353,10,10,1.0,690.123,6901.227,325,12,2,0.4738,
354,11,11,1.0,718.964,7908.608,321,20,9,0.5712,
355,11,11,1.0,728.547,8014.016,328,23,12,0.4636,
356,15,15,1.0,510.509,7657.642,268,31,16,0.3262,
357,11,11,1.0,669.655,7366.208,350,20,9,0.5827,
358,16,16,1.0,480.674,7690.783,273,27,11,0.2789,
359,10,10,1.0,766.042,7660.419,401,16,6,0.4586,
360,11,11,1.0,685.316,7538.478,314,17,6,0.3989,
361,14,14,1.0,534.026,7476.362,246,36,22,0.3079,
362,16,16,1.0,459.991,7359.853,277,25,9,0.3137,
363,16,16,1.0,497.406,7958.504,279,42,26,0.2576,
364,16,16,1.0,497.132,7954.106,222,31,15,0.2494,
365,15,15,1.0,489.473,7342.088,307,25,10,0.2626,
366,10,10,1.0,783.869,7838.687,374,26,16,0.4787,
367,10,10,1.0,773.355,7733.548,363,32,22,0.4653,
368,13,13,1.0,587.858,7642.158,313,24,11,0.3613,
369,16,16,1.0,496.669,7946.708,242,28,12,0.2316,
370,10,10,1.0,720.448,7204.483,323,24,14,0.4118,
371,12,12,1.0,668.981,8027.768,323,29,17,0.4171,
372,10,10,1.0,840.508,8405.084,362,37,27,0.4805,
373,10,10,1.0,772.384,7723.836,368,20,10,0.477,
374,12,12,1.0,614.944,7379.334,298,18,6,0.4931,
375,11,11,1.0,676.732,7444.049,312,20,9,0.405,
376,15,15,1.0,522.71,7840.653,249,25,10,0.2705,
377,11,11,1.0,746.584,8212.423,326,36,25,0.4782,
378,10,10,1.0,745.486,7454.857,384,18,8,0.5275,
379,10,10,1.0,753.111,7531.112,368,17,7,0.4814,
380,11,11,1.0,681.105,7492.155,332,15,4,0.4049,
381,13,13,1.0,609.237,7920.087,298,19,6,0.3803,
382,10,10,1.0,764.225,7642.255,329,19,9,0.5604,
383,14,14,1.0,598.929,8385.008,308,37,23,0.3756,
384,15,15,1.0,531.731,7975.959,296,29,14,0.4074,
385,10,10,1.0,724.104,7241.039,374,18,8,0.5885,
386,14,14,1.0,523.292,7326.091,258,25,11,0.3443,
387,13,13,1.0,606.074,7878.962,289,15,2,0.3732,
388,16,16,1.0,501.893,8030.292,285,30,14,0.3657,
389,15,15,1.0,518.462,7776.936,251,23,8,0.38,
390,14,14,1.0,593.712,8311.97,289,23,9,0.3492,
391,13,13,1.0,638.763,8303.919,347,26,13,0.408,
392,14,14,1.0,557.497,7804.96,277,44,30,0.3318,
393,12,12,1.0,571.71,6860.523,300,12,0,0.4159,
394,11,11,1.0,724.64,7971.045,310,18,7,0.4501,
395,12,12,1.0,608.948,7307.373,343,32,20,0.4227,
396,10,10,1.0,776.321,7763.209,352,31,21,0.4349,
397,10,10,1.0,715.862,7158.616,328,18,8,0.547,
398,13,13,1.0,536.28,6971.638,257,29,16,0.3679,
399,10,10,1.0,759.124,7591.244,342,20,10,0.4544,
400,12,12,1.0,609.412,7312.946,332,26,14,0.5163,
401,13,13,1.0,582.277,7569.603,298,23,10,0.3651,
402,16,16,1.0,534.805,8556.884,285,31,15,0.2567,
403,11,11,1.0,735.915,8095.062,351,28,17,0.5104,
404,10,10,1.0,757.7,7576.996,321,16,6,0.4602,
405,10,10,1.0,797.451,7974.512,368,23,13,0.6299,
406,13,13,1.0,604.344,7856.476,370,22,9,0.4142,
407,15,15,1.0,544.4,8165.998,288,46,31,0.3353,
408,16,16,1.0,497.56,7960.956,256,32,16,0.3565,
409,16,16,1.0,481.538,7704.613,281,38,22,0.3303,
410,11,11,1.0,713.575,7849.327,324,32,21,0.5028,
411,11,11,1.0,691.284,7604.121,334,15,4,0.4533,
412,12,12,1.0,728.592,8743.099,306,27,15,0.5173,
413,16,16,1.0,485.971,7775.539,255,25,9,0.2884,
414,13,13,1.0,611.545,7950.088,324,25,12,0.4378,
415,16,16,1.0,490.312,7844.987,234,26,10,0.3684,
416,12,12,1.0,686.376,8236.512,375,38,26,0.6259,
417,14,14,1.0,561.962,7867.474,269,31,17,0.3318,
418,12,12,1.0,654.708,7856.492,303,20,8,0.4548,
419,14,14,1.0,551.806,7725.288,281,34,20,0.368,
420,10,10,1.0,738.159,7381.588,344,17,7,0.539,
421,15,15,1.0,516.361,7745.417,253,26,11,0.3514,
422,13,13,1.0,655.409,8520.313,299,22,9,0.3973,
423,12,12,1.0,641.413,7696.954,317,30,18,0.4533,
424,14,14,1.0,535.923,7502.919,290,22,8,0.3979,
425,13,13,1.0,578.843,7524.958,319,22,9,0.4627,
426,11,11,1.0,698.661,7685.276,347,20,9,0.5515,
427,11,11,1.0,609.696,6706.658,320,14,3,0.5218,
428,12,12,1.0,618.996,7427.947,331,18,6,0.4875,
429,14,14,1.0,614.992,8609.884,328,85,71,0.3374,
430,12,12,1.0,621.742,7460.9,355,20,8,0.4154,
431,12,12,1.0,611.105,7333.255,331,19,7,0.4992,
432,14,14,1.0,524.055,7336.775,285,24,10,0.4761,
433,11,11,1.0,632.609,6958.699,307,17,6,0.5247,
434,12,12,1.0,641.316,7695.791,297,26,14,0.4699,
435,16,16,1.0,487.21,7795.361,224,20,4,0.2746,
436,13,13,1.0,632.942,8228.242,377,26,13,0.3436,
437,14,14,1.0,502.21,7030.939,286,23,9,0.4561,
438,11,11,1.0,704.302,7747.327,318,18,7,0.426,
439,13,13,1.0,635.94,8267.22,378,32,19,0.3543,
440,10,10,1.0,783.056,7830.557,379,31,21,0.4141,
441,11,11,1.0,646.537,7111.907,315,17,6,0.3753,
442,12,12,1.0,621.474,7457.686,293,22,10,0.3282,
443,16,16,1.0,482.704,7723.271,263,25,9,0.2133,
444,12,12,1.0,597.661,7171.931,276,18,6,0.3833,
445,14,14,1.0,576.61,8072.539,264,23,9,0.3066,
446,16,16,1.0,469.371,7509.93,288,32,16,0.3205,
447,13,13,1.0,592.605,7703.865,311,23,10,0.2953,
448,12,12,1.0,620.761,7449.138,304,15,3,0.4157,
