seed,n_sources,cleared,ratio,avg_locate_clear_s,virtual_total_s,n_measure,n_clear,n_clear_miss,wall_s,error
58,14,14,1.0,592.528,8295.39,276,40,26,0.3847,
59,11,11,1.0,649.151,7140.659,345,12,1,0.559,
60,12,12,1.0,664.228,7970.738,340,29,17,0.4449,
61,13,13,1.0,550.064,7150.83,320,25,12,0.4424,
62,14,14,1.0,599.178,8388.492,319,28,14,0.3431,
63,13,13,1.0,627.617,8159.018,344,30,17,0.3138,
64,13,13,1.0,616.555,8015.218,324,44,31,0.3236,
65,13,13,1.0,602.576,7833.488,303,23,10,0.3673,
66,10,10,1.0,724.028,7240.28,350,20,10,0.3638,
67,10,10,1.0,720.769,7207.687,341,23,13,0.647,
68,15,15,1.0,507.958,7619.377,289,36,21,0.3073,
69,15,15,1.0,479.723,7195.85,237,21,6,0.2222,
70,10,10,1.0,745.015,7450.146,362,17,7,0.5623,
71,12,12,1.0,594.581,7134.978,298,22,10,0.3987,
72,10,10,1.0,739.151,7391.508,359,24,14,0.4418,
73,12,12,1.0,675.098,8101.173,285,24,12,0.26,
74,16,16,1.0,551.3,8820.802,229,27,11,0.1892,
75,13,13,1.0,580.407,7545.296,297,28,15,0.3089,
76,12,12,1.0,626.321,7515.852,291,16,4,0.3386,
77,16,16,1.0,476.138,7618.215,283,27,11,0.26,
78,16,16,1.0,464.858,7437.722,314,37,21,0.2584,
79,11,11,1.0,674.106,7415.163,314,17,6,0.4883,
80,12,12,1.0,629.913,7558.958,292,20,8,0.5108,
81,14,14,1.0,489.873,6858.228,261,27,13,0.4268,
82,11,11,1.0,743.162,8174.783,370,23,12,0.5077,
83,13,13,1.0,602.966,7838.561,320,31,18,0.3593,
84,15,15,1.0,551.983,8279.738,277,18,3,0.2608,
85,11,11,1.0,716.379,7880.172,347,28,17,0.4379,
86,16,16,1.0,511.139,8178.225,268,34,18,0.4262,
87,11,11,1.0,736.764,8104.409,373,27,16,0.4806,
88,13,13,1.0,548.383,7128.977,265,33,20,0.3738,
89,10,10,1.0,681.921,6819.208,347,14,4,0.4256,
90,11,11,1.0,723.319,7956.512,356,25,14,0.3324,
91,10,10,1.0,807.508,8075.084,371,23,13,0.4278,
92,13,13,1.0,613.271,7972.525,345,33,20,0.3863,
93,16,16,1.0,491.542,7864.678,245,35,19,0.2334,
94,14,14,1.0,529.646,7415.044,294,25,11,0.4239,
95,16,16,1.0,461.185,7378.966,258,27,11,0.2184,
96,12,12,1.0,613.385,7360.617,286,25,13,0.3465,
97,11,11,1.0,697.808,7675.884,335,28,17,0.3997,
98,12,12,1.0,622.857,7474.284,347,25,13,0.4972,
99,13,13,1.0,613.021,7969.273,317,52,39,0.3441,
100,11,11,1.0,670.995,7380.943,333,28,17,0.3964,
101,14,14,1.0,553.641,7750.971,282,41,27,0.3657,
102,11,11,1.0,645.294,7098.232,357,19,8,0.5346,
103,15,15,1.0,490.551,7358.27,241,28,13,0.2821,
104,10,10,1.0,725.782,7257.822,316,22,12,0.4357,
105,14,14,1.0,545.731,7640.228,299,34,20,0.3189,
106,15,15,1.0,505.247,7578.702,299,37,22,0.2515,
107,11,11,1.0,644.214,7086.351,345,20,9,0.5967,
108,11,11,1.0,698.791,7686.699,363,23,12,0.5165,
109,12,12,1.0,667.563,8010.76,341,17,5,0.3564,
110,13,13,1.0,609.785,7927.202,297,53,40,0.2521,
111,16,16,1.0,483.962,7743.388,254,30,14,0.2008,
112,13,13,1.0,515.506,6701.583,277,23,10,0.302,
113,10,10,1.0,766.411,7664.107,341,23,13,0.3343,
114,11,11,1.0,683.42,7517.615,307,20,9,0.3137,
115,12,12,1.0,586.782,7041.378,328,18,6,0.3276,
116,16,16,1.0,491.618,7865.885,231,41,25,0.2654,
117,11,11,1.0,696.746,7664.205,321,26,15,0.3277,
118,15,15,1.0,489.522,7342.836,262,24,9,0.2402,
119,12,12,1.0,591.293,7095.517,302,16,4,0.3398,
120,14,14,1.0,493.342,6906.786,273,23,9,0.2592,
121,10,10,1.0,763.286,7632.857,371,19,9,0.3357,
122,14,14,1.0,525.858,7362.006,270,31,17,0.2844,
123,10,10,1.0,745.595,7455.947,368,13,3,0.4032,
124,12,12,1.0,635.125,7621.501,336,24,12,0.3648,
125,11,11,1.0,632.563,6958.19,314,14,3,0.3953,
126,14,14,1.0,582.037,8148.516,294,43,29,0.2956,
127,10,10,1.0,706.597,7065.969,350,21,11,0.4153,
128,16,16,1.0,492.097,7873.557,245,24,8,0.225,
129,14,14,1.0,524.435,7342.087,286,24,10,0.2807,
130,14,14,1.0,594.819,8327.469,312,35,21,0.2576,
131,12,12,1.0,643.635,7723.62,370,25,13,0.3775,
132,13,13,1.0,555.366,7219.752,304,24,11,0.4144,
133,13,13,1.0,616.625,8016.131,299,38,25,0.2628,
134,13,13,1.0,559.885,7278.508,292,30,17,0.2987,
135,15,15,1.0,535.765,8036.468,295,28,13,0.2599,
136,14,14,1.0,570.514,7987.2,295,33,19,0.3089,
137,10,10,1.0,708.781,7087.806,361,14,4,0.4538,
138,11,11,1.0,712.312,7835.429,396,15,4,0.4464,
139,10,10,1.0,759.484,7594.837,329,22,12,0.4544,
140,16,16,1.0,480.185,7682.954,236,33,17,0.2142,
141,14,14,1.0,582.127,8149.778,264,32,18,0.2503,
