seed,n_sources,cleared,ratio,avg_locate_clear_s,virtual_total_s,n_measure,n_clear,n_clear_miss,wall_s,error
253,14,14,1.0,540.448,7566.27,286,30,16,0.1932,
254,12,12,1.0,666.064,7992.766,338,29,17,0.2394,
255,10,10,1.0,726.666,7266.661,354,17,7,0.2907,
256,13,13,1.0,603.529,7845.872,344,32,19,0.2239,
257,12,12,1.0,619.898,7438.78,310,15,3,0.2462,
258,15,15,1.0,520.447,7806.71,286,31,16,0.182,
259,10,10,1.0,788.117,7881.167,325,16,6,0.2646,
260,11,11,1.0,701.953,7721.487,342,20,9,0.2492,
261,13,13,1.0,616.486,8014.315,293,25,12,0.2182,
262,12,12,1.0,619.147,7429.765,325,24,12,0.2464,
263,15,15,1.0,558.095,8371.418,311,38,23,0.2051,
264,14,14,1.0,567.27,7941.783,303,30,16,0.2114,
265,16,16,1.0,512.546,8200.739,276,43,27,0.1601,
266,10,10,1.0,721.373,7213.731,348,21,11,0.2952,
267,11,11,1.0,660.007,7260.08,343,28,17,0.2525,
268,16,16,1.0,519.728,8315.643,291,37,21,0.1715,
269,10,10,1.0,754.863,7548.627,358,28,18,0.2814,
270,16,16,1.0,508.848,8141.57,276,36,20,0.1708,
271,13,13,1.0,582.684,7574.889,279,26,13,0.2353,
272,13,13,1.0,607.801,7901.41,318,49,36,0.2509,
273,11,11,1.0,683.868,7522.55,290,18,7,0.3057,
274,11,11,1.0,733.943,8073.369,356,19,8,0.3177,
275,16,16,1.0,487.498,7799.965,276,24,8,0.1974,
276,12,12,1.0,537.88,6454.561,276,15,3,0.242,
277,10,10,1.0,746.41,7464.097,359,19,9,0.3046,
278,12,12,1.0,642.132,7705.588,321,20,8,0.2466,
279,13,13,1.0,578.885,7525.501,311,33,20,0.2174,
280,12,12,1.0,638.581,7662.976,324,27,15,0.2427,
281,10,10,1.0,780.476,7804.761,357,27,17,0.2745,
282,15,15,1.0,485.73,7285.946,254,27,12,0.2596,
283,15,15,1.0,513.442,7701.63,281,32,17,0.2164,
284,10,10,1.0,723.414,7234.14,351,17,7,0.3371,
285,14,14,1.0,543.716,7612.026,276,24,10,0.2832,
286,13,13,1.0,542.843,7056.963,296,16,3,0.2835,
287,14,14,1.0,533.778,7472.894,266,20,6,0.3011,
288,16,16,1.0,439.044,7024.709,246,24,8,0.2128,
289,16,16,1.0,505.593,8089.486,203,30,14,0.1731,
290,14,14,1.0,532.91,7460.739,299,27,13,0.2844,
291,15,15,1.0,498.749,7481.233,233,30,15,0.1539,
292,16,16,1.0,500.152,8002.435,274,32,16,0.1439,
293,13,13,1.0,627.431,8156.608,342,21,8,0.19,
294,11,11,1.0,677.069,7447.757,323,16,5,0.2368,
295,16,16,1.0,470.919,7534.699,270,34,18,0.1352,
296,10,10,1.0,834.615,8346.146,349,14,4,0.2779,
297,14,14,1.0,531.534,7441.47,287,23,9,0.2004,
298,11,11,1.0,667.081,7337.893,327,23,12,0.2843,
299,12,12,1.0,606.225,7274.699,303,23,11,0.2719,
300,14,14,1.0,567.101,7939.412,273,28,14,0.1936,
301,13,12,0.923077,772.898,9274.77,336,125,113,0.2062,
