seed,n_sources,cleared,ratio,avg_locate_clear_s,virtual_total_s,n_measure,n_clear,n_clear_miss,wall_s,error
347,12,12,1.0,297.459,3569.504,106,12,0,0.031,
348,16,16,1.0,271.079,4337.258,98,16,0,0.0435,
349,13,13,1.0,307.993,4003.907,114,13,0,0.0303,
350,12,12,1.0,333.658,4003.89,114,12,0,0.0326,
351,16,16,1.0,236.877,3790.027,95,16,0,0.0516,
352,12,12,1.0,334.176,4010.109,110,12,0,0.0307,
353,10,10,1.0,412.051,4120.512,118,10,0,0.0285,
354,11,11,1.0,339.205,3731.254,116,11,0,0.0266,
355,11,11,1.0,335.916,3695.077,111,11,0,0.0263,
356,15,15,1.0,257.141,3857.117,113,15,0,0.0377,
357,11,11,1.0,326.059,3586.644,105,11,0,0.0304,
358,16,16,1.0,264.255,4228.082,100,16,0,0.0398,
359,10,10,1.0,383.195,3831.951,124,10,0,0.0237,
360,11,11,1.0,298.248,3280.733,103,11,0,0.0292,
361,14,14,1.0,278.257,3895.596,93,14,0,0.0329,
362,16,16,1.0,288.968,4623.481,115,16,0,0.0348,
363,16,16,1.0,296.933,4750.93,105,16,0,0.0396,
364,16,16,1.0,273.657,4378.511,91,16,0,0.0562,
365,15,15,1.0,281.562,4223.437,98,15,0,0.0458,
366,10,10,1.0,350.091,3500.913,115,10,0,0.0283,
367,10,10,1.0,360.567,3605.666,113,10,0,0.0296,
368,13,13,1.0,326.908,4249.799,105,13,0,0.0372,
369,16,16,1.0,284.546,4552.742,101,16,0,0.0435,
370,10,10,1.0,347.976,3479.764,103,10,0,0.0271,
371,12,12,1.0,317.718,3812.617,106,12,0,0.0337,
372,10,10,1.0,320.774,3207.742,112,10,0,0.0259,
373,10,10,1.0,384.408,3844.08,114,10,0,0.028,
374,12,12,1.0,318.96,3827.52,107,12,0,0.0274,
375,11,11,1.0,355.91,3915.015,113,11,0,0.0267,
376,15,15,1.0,250.683,3760.239,100,15,0,0.0434,
377,11,11,1.0,345.702,3802.72,114,11,0,0.0355,
378,10,10,1.0,368.03,3680.299,129,10,0,0.0235,
379,10,10,1.0,377.072,3770.725,121,10,0,0.0271,
380,11,11,1.0,341.171,3752.88,126,11,0,0.0324,
381,13,13,1.0,328.363,4268.723,121,13,0,0.0313,
382,10,10,1.0,338.064,3380.644,108,10,0,0.0272,
383,14,14,1.0,281.777,3944.873,103,14,0,0.0392,
384,15,15,1.0,268.346,4025.195,98,15,0,0.0416,
385,10,10,1.0,364.562,3645.623,120,10,0,0.0302,
386,14,14,1.0,287.839,4029.748,105,14,0,0.0397,
387,13,13,1.0,314.794,4092.32,113,13,0,0.0383,
388,16,16,1.0,274.387,4390.192,106,16,0,0.0464,
389,15,15,1.0,296.313,4444.702,110,15,0,0.0424,
390,14,14,1.0,301.325,4218.55,107,14,0,0.0339,
391,13,13,1.0,293.082,3810.062,98,13,0,0.0361,
392,14,14,1.0,264.788,3707.031,93,14,0,0.043,
393,12,12,1.0,291.023,3492.273,109,12,0,0.035,
394,11,11,1.0,353.17,3884.867,117,11,0,0.0345,
395,12,12,1.0,320.46,3845.521,103,12,0,0.0326,
396,10,10,1.0,358.721,3587.212,127,10,0,0.0329,
397,10,10,1.0,416.79,4167.895,117,10,0,0.0332,
398,13,13,1.0,261.192,3395.497,90,13,0,0.0542,
399,10,10,1.0,337.123,3371.228,117,10,0,0.0297,
400,12,12,1.0,374.655,4495.864,115,12,0,0.0291,
401,13,13,1.0,326.816,4248.614,115,13,0,0.0367,
402,16,16,1.0,262.461,4199.369,106,16,0,0.0499,
403,11,11,1.0,384.237,4226.605,122,11,0,0.0363,
404,10,10,1.0,351.991,3519.908,114,10,0,0.0325,
405,10,10,1.0,346.743,3467.431,116,10,0,0.0461,
406,13,13,1.0,312.23,4058.986,99,13,0,0.04,
407,15,15,1.0,310.454,4656.808,102,15,0,0.0478,
408,16,16,1.0,303.749,4859.988,102,16,0,0.0477,
409,16,16,1.0,282.077,4513.233,99,16,0,0.0399,
410,11,11,1.0,389.189,4281.078,114,11,0,0.0295,
411,11,11,1.0,341.275,3754.027,120,11,0,0.0251,
412,12,12,1.0,314.581,3774.971,111,12,0,0.0384,
413,16,16,1.0,288.2,4611.193,104,16,0,0.0397,
414,13,13,1.0,298.946,3886.298,108,13,0,0.0329,
415,16,16,1.0,288.835,4621.359,91,16,0,0.0445,
416,12,12,1.0,339.765,4077.176,112,12,0,0.0284,
417,14,14,1.0,273.141,3823.972,105,14,0,0.0449,
418,12,12,1.0,311.224,3734.685,112,12,0,0.0389,
419,14,14,1.0,286.076,4005.067,106,14,0,0.0395,
420,10,10,1.0,387.162,3871.618,117,10,0,0.0254,
421,15,15,1.0,276.48,4147.195,96,15,0,0.0405,
422,13,13,1.0,305.149,3966.936,101,13,0,0.0305,
423,12,12,1.0,300.237,3602.847,106,12,0,0.0299,
424,14,14,1.0,295.133,4131.867,101,14,0,0.0318,
425,13,13,1.0,296.69,3856.97,117,13,0,0.0394,
426,11,11,1.0,336.455,3701.004,107,11,0,0.0235,
427,11,11,1.0,322.321,3545.529,112,11,0,0.0279,
428,12,12,1.0,310.599,3727.192,125,12,0,0.0338,
429,14,14,1.0,340.343,4764.805,110,14,0,0.0478,
430,12,12,1.0,317.846,3814.149,118,12,0,0.0303,
431,12,12,1.0,328.97,3947.635,109,12,0,0.0379,
432,14,14,1.0,296.289,4148.041,100,14,0,0.0365,
433,11,11,1.0,346.647,3813.122,109,11,0,0.0253,
434,12,12,1.0,311.143,3733.718,113,12,0,0.0334,
435,16,16,1.0,284.131,4546.09,107,16,0,0.0456,
436,13,13,1.0,322.313,4190.066,121,13,0,0.0344,
437,14,14,1.0,313.284,4385.973,116,14,0,0.0336,
438,11,11,1.0,317.905,3496.956,114,11,0,0.0293,
439,13,13,1.0,319.103,4148.345,115,13,0,0.033,
440,10,10,1.0,398.605,3986.055,122,10,0,0.0285,
441,11,11,1.0,340.024,3740.266,107,11,0,0.0288,
442,12,12,1.0,364.347,4372.17,110,12,0,0.0267,
443,16,16,1.0,249.668,3994.685,103,16,0,0.0484,
444,12,12,1.0,314.91,3778.917,105,12,0,0.038,
445,14,14,1.0,232.598,3256.37,108,14,0,0.0403,
446,16,16,1.0,290.02,4640.321,110,16,0,0.0408,
447,13,13,1.0,329.348,4281.528,106,13,0,0.0302,
448,12,12,1.0,303.936,3647.233,110,12,0,0.0311,
449,11,11,1.0,322.068,3542.744,109,11,0,0.0464,
450,10,10,1.0,397.082,3970.818,114,10,0,0.0328,
451,10,10,1.0,385.554,3855.544,124,10,0,0.0293,
452,12,12,1.0,316.123,3793.481,97,12,0,0.0265,
453,11,11,1.0,350.893,3859.823,123,11,0,0.0268,
454,12,12,1.0,337.905,4054.859,108,12,0,0.0324,
455,16,16,1.0,241.919,3870.701,102,16,0,0.0546,
456,15,15,1.0,301.721,4525.811,107,15,0,0.0324,
457,16,16,1.0,291.711,4667.383,96,16,0,0.0515,
458,10,10,1.0,338.696,3386.956,108,10,0,0.0316,
459,15,15,1.0,262.026,3930.395,96,15,0,0.0365,
460,12,12,1.0,287.145,3445.736,112,12,0,0.0372,
461,15,15,1.0,284.217,4263.248,123,15,0,0.036,
462,14,14,1.0,282.826,3959.559,102,14,0,0.0337,
463,11,11,1.0,401.84,4420.241,126,11,0,0.0319,
464,12,12,1.0,305.905,3670.858,110,12,0,0.0315,
465,11,11,1.0,311.654,3428.194,105,11,0,0.0313,
466,10,10,1.0,348.659,3486.593,109,10,0,0.0241,
467,12,12,1.0,303.335,3640.014,113,12,0,0.0325,
468,11,11,1.0,329.663,3626.29,114,11,0,0.0338,
469,12,12,1.0,309.753,3717.035,99,12,0,0.0354,
470,10,10,1.0,344.809,3448.092,113,10,0,0.0277,
471,15,15,1.0,270.842,4062.634,95,15,0,0.0472,
472,11,11,1.0,360.354,3963.893,118,11,0,0.0372,
473,12,12,1.0,328.727,3944.73,103,12,0,0.0391,
474,10,10,1.0,313.711,3137.106,108,10,0,0.0331,
475,10,10,1.0,378.375,3783.75,121,10,0,0.0315,
476,13,13,1.0,271.154,3524.999,105,13,0,0.0378,
477,14,14,1.0,260.078,3641.094,101,14,0,0.0479,
478,12,12,1.0,323.091,3877.097,106,12,0,0.0373,
479,16,16,1.0,271.131,4338.097,103,16,0,0.045,
480,13,13,1.0,284.075,3692.973,104,13,0,0.0477,
481,15,15,1.0,274.59,4118.851,103,15,0,0.0461,
482,14,14,1.0,320.064,4480.895,104,14,0,0.0445,
483,14,14,1.0,297.582,4166.147,104,14,0,0.0427,
484,14,14,1.0,293.518,4109.255,113,14,0,0.0339,
485,11,11,1.0,354.563,3900.198,101,11,0,0.024,
486,11,11,1.0,308.788,3396.664,117,11,0,0.0327,
487,16,16,1.0,264.036,4224.575,96,16,0,0.0376,
488,10,10,1.0,347.496,3474.955,114,10,0,0.0263,
489,11,11,1.0,353.252,3885.767,111,11,0,0.0308,
490,15,15,1.0,277.301,4159.522,106,15,0,0.045,
491,13,13,1.0,306.876,3989.39,102,13,0,0.0353,
492,16,16,1.0,277.396,4438.343,95,16,0,0.0521,
493,12,12,1.0,348.067,4176.808,111,12,0,0.023,
494,15,15,1.0,295.82,4437.296,123,15,0,0.0354,
495,15,15,1.0,270.99,4064.849,112,15,0,0.0499,
496,15,15,1.0,311.145,4667.175,111,15,0,0.0339,
497,12,12,1.0,268.46,3221.514,100,12,0,0.0417,
498,13,13,1.0,287.405,3736.267,96,13,0,0.0407,
499,10,10,1.0,373.597,3735.972,118,10,0,0.0267,
500,16,16,1.0,304.784,4876.541,116,16,0,0.0443,
501,15,15,1.0,230.493,3457.388,95,15,0,0.0425,
502,14,14,1.0,316.697,4433.751,108,14,0,0.0343,
503,11,11,1.0,370.331,4073.641,111,11,0,0.0449,
504,13,13,1.0,299.229,3889.982,111,13,0,0.0389,
505,11,11,1.0,348.495,3833.45,111,11,0,0.0392,
506,16,16,1.0,235.396,3766.332,100,16,0,0.0528,
507,13,13,1.0,316.183,4110.38,107,13,0,0.0407,
508,14,14,1.0,305.386,4275.398,107,14,0,0.0402,
509,15,15,1.0,276.409,4146.136,101,15,0,0.0421,
510,15,15,1.0,280.898,4213.476,110,15,0,0.0359,
511,10,10,1.0,374.855,3748.551,120,10,0,0.0309,
512,10,10,1.0,347.741,3477.406,114,10,0,0.0293,
513,10,10,1.0,326.126,3261.256,116,10,0,0.0246,
514,12,12,1.0,366.588,4399.051,104,12,0,0.0264,
515,11,11,1.0,294.751,3242.256,96,11,0,0.0297,
516,16,16,1.0,260.403,4166.451,116,16,0,0.049,
517,16,16,1.0,293.732,4699.72,101,16,0,0.0503,
518,16,16,1.0,286.87,4589.916,101,16,0,0.046,
519,14,14,1.0,251.025,3514.349,100,14,0,0.0455,
520,10,10,1.0,370.129,3701.29,124,10,0,0.0294,
521,10,10,1.0,353.771,3537.706,113,10,0,0.0414,
522,10,10,1.0,382.406,3824.059,116,10,0,0.0412,
523,15,15,1.0,275.963,4139.444,102,15,0,0.0526,
524,11,11,1.0,377.522,4152.737,112,11,0,0.0298,
525,16,16,1.0,274.993,4399.881,106,16,0,0.047,
526,11,11,1.0,334.388,3678.263,126,11,0,0.036,
527,13,13,1.0,305.721,3974.377,106,13,0,0.0517,
528,16,16,1.0,260.526,4168.414,96,16,0,0.0444,
529,15,15,1.0,276.484,4147.267,105,15,0,0.0505,
530,12,12,1.0,289.2,3470.395,102,12,0,0.039,
531,15,15,1.0,299.377,4490.649,109,15,0,0.0437,
