seed,n_sources,cleared,ratio,avg_locate_clear_s,virtual_total_s,n_measure,n_clear,n_clear_miss,wall_s,error
10667,12,12,1.0,598.125,7177.502,315,22,10,0.2384,
10668,16,16,1.0,454.405,7270.48,228,26,10,0.1632,
10669,11,11,1.0,665.121,7316.33,378,36,25,0.2544,
10670,10,10,1.0,710.765,7107.651,315,18,8,0.2709,
10671,14,14,1.0,459.025,6426.353,272,22,8,0.2643,
10672,10,10,1.0,680.359,6803.585,330,17,7,0.2669,
10673,15,15,1.0,499.39,7490.851,284,32,17,0.1778,
10674,13,13,1.0,554.802,7212.428,318,28,15,0.2304,
10675,11,11,1.0,669.99,7369.887,344,24,13,0.2592,
10676,10,10,1.0,817.886,8178.86,375,36,26,0.3225,
10677,11,11,1.0,673.732,7411.047,344,29,18,0.2327,
10678,14,14,1.0,501.176,7016.459,284,25,11,0.1981,
10679,10,10,1.0,667.991,6679.909,330,12,2,0.2664,
10680,14,14,1.0,516.661,7233.25,339,21,7,0.2025,
10681,14,14,1.0,501.745,7024.43,265,22,8,0.1965,
10682,13,13,1.0,495.763,6444.919,283,21,8,0.2132,
10683,14,14,1.0,565.047,7910.665,276,110,96,0.207,
10684,15,15,1.0,473.317,7099.752,287,19,4,0.2161,
10685,12,12,1.0,560.574,6726.887,343,20,8,0.2521,
10686,12,12,1.0,591.945,7103.343,288,29,17,0.254,
10687,13,13,1.0,552.477,7182.203,269,14,1,0.2658,
10688,10,10,1.0,699.887,6998.866,336,13,3,0.2754,
10689,13,13,1.0,531.931,6915.106,323,15,2,0.2259,
10690,11,11,1.0,639.259,7031.846,359,15,4,0.2411,
10691,12,12,1.0,588.326,7059.918,313,18,6,0.2396,
10692,15,15,1.0,458.151,6872.26,260,27,12,0.1833,
10693,13,13,1.0,528.048,6864.629,315,22,9,0.2824,
10694,16,16,1.0,435.906,6974.491,272,19,3,0.1706,
10695,14,14,1.0,547.353,7662.945,283,39,25,0.2088,
10696,11,11,1.0,672.755,7400.304,352,32,21,0.2579,
10697,12,12,1.0,664.849,7978.191,306,24,12,0.2507,
10698,10,10,1.0,729.791,7297.915,348,30,20,0.3015,
10699,12,12,1.0,605.517,7266.202,360,25,13,0.2441,
10700,11,11,1.0,698.99,7688.894,362,19,8,0.2597,
