seed,n_sources,cleared,ratio,avg_locate_clear_s,virtual_total_s,n_measure,n_clear,n_clear_miss,wall_s,error
10586,10,10,1.0,364.129,3641.291,125,10,0,0.0472,
10587,16,16,1.0,278.509,4456.151,96,16,0,0.0776,
10588,10,10,1.0,335.146,3351.461,100,10,0,0.0681,
10589,16,16,1.0,267.035,4272.565,108,16,0,0.0838,
10590,16,16,1.0,233.533,3736.53,89,16,0,0.1069,
10591,10,10,1.0,384.581,3845.81,116,10,0,0.0555,
10592,16,16,1.0,267.847,4285.559,96,16,0,0.0676,
10593,12,12,1.0,309.814,3717.765,118,12,0,0.0489,
10594,14,14,1.0,315.191,4412.675,120,14,0,0.0597,
10595,13,13,1.0,321.98,4185.738,117,13,0,0.0456,
10596,10,10,1.0,381.432,3814.321,127,10,0,0.058,
10597,12,12,1.0,268.597,3223.165,110,12,0,0.0618,
10598,15,15,1.0,295.55,4433.244,107,15,0,0.0409,
10599,13,13,1.0,335.837,4365.885,98,13,0,0.0671,
10600,12,12,1.0,289.447,3473.369,97,12,0,0.0626,
10601,14,14,1.0,290.11,4061.535,103,14,0,0.093,
10602,12,12,1.0,303.156,3637.871,110,12,0,0.0793,
10603,16,16,1.0,331.372,5301.959,115,16,0,0.0828,
10604,11,11,1.0,344.014,3784.155,116,11,0,0.0513,
10605,15,15,1.0,287.796,4316.933,106,15,0,0.0635,
10606,14,14,1.0,307.816,4309.428,110,14,0,0.0681,
10607,15,15,1.0,301.691,4525.359,99,15,0,0.0663,
10608,16,16,1.0,277.846,4445.529,98,16,0,0.082,
10609,16,16,1.0,265.586,4249.372,113,16,0,0.0794,
10610,13,13,1.0,293.953,3821.394,99,13,0,0.0681,
10611,13,13,1.0,259.268,3370.482,99,13,0,0.0716,
10612,14,14,1.0,280.479,3926.71,103,14,0,0.0735,
10613,14,14,1.0,309.885,4338.384,107,14,0,0.0543,
10614,12,12,1.0,314.649,3775.792,106,12,0,0.0663,
10615,15,15,1.0,257.867,3868.009,98,15,0,0.093,
10616,14,14,1.0,293.979,4115.704,105,14,0,0.0675,
10617,15,15,1.0,290.823,4362.35,106,15,0,0.0542,
10618,10,10,1.0,354.615,3546.146,119,10,0,0.0394,
10619,13,13,1.0,350.846,4561.003,110,13,0,0.0692,
10620,15,15,1.0,285.56,4283.393,106,15,0,0.0792,
10621,11,11,1.0,401.037,4411.407,123,11,0,0.0565,
10622,15,15,1.0,292.401,4386.015,107,15,0,0.0737,
10623,10,10,1.0,381.68,3816.802,120,10,0,0.0451,
10624,10,10,1.0,325.923,3259.226,113,10,0,0.068,
10625,11,11,1.0,322.381,3546.19,111,11,0,0.0467,
10626,15,15,1.0,326.661,4899.914,97,15,0,0.0708,
10627,13,13,1.0,313.368,4073.784,105,13,0,0.0807,
10628,13,13,1.0,328.907,4275.794,106,13,0,0.0552,
10629,10,10,1.0,373.782,3737.818,124,10,0,0.05,
10630,10,10,1.0,355.76,3557.603,114,10,0,0.0508,
10631,13,13,1.0,348.575,4531.472,109,13,0,0.0742,
10632,16,16,1.0,256.686,4106.982,100,16,0,0.0872,
10633,11,11,1.0,340.4,3744.399,111,11,0,0.0598,
10634,15,15,1.0,308.703,4630.541,108,15,0,0.0753,
10635,11,11,1.0,316.788,3484.665,113,11,0,0.0755,
