seed,n_sources,cleared,ratio,avg_locate_clear_s,virtual_total_s,n_measure,n_clear,n_clear_miss,wall_s,error
267,11,8,0.727273,452.187,3617.494,136,8,0,0.0199,
268,16,9,0.5625,429.803,3868.223,104,9,0,0.0249,
269,10,8,0.8,459.558,3676.463,135,8,0,0.0268,
270,16,11,0.6875,425.306,4678.365,126,11,0,0.031,
271,13,12,0.923077,308.013,3696.159,107,12,0,0.0265,
272,13,10,0.769231,311.582,3115.818,111,10,0,0.0218,
273,11,10,0.909091,328.83,3288.304,103,10,0,0.0242,
274,11,9,0.818182,417.523,3757.705,128,9,0,0.0185,
275,16,15,0.9375,277.423,4161.347,93,15,0,0.0405,
276,12,8,0.666667,515.259,4122.069,127,15,7,0.0336,
277,10,5,0.5,701.094,3505.472,122,5,0,0.0162,
278,12,11,0.916667,358.593,3944.523,116,11,0,0.0202,
279,13,10,0.769231,375.658,3756.582,108,10,0,0.022,
280,12,12,1.0,394.514,4734.165,136,12,0,0.0287,
281,10,9,0.9,561.834,5056.508,156,10,1,0.0376,
282,15,13,0.866667,359.777,4677.105,135,13,0,0.0423,
283,15,10,0.666667,711.586,7115.863,158,24,14,0.0269,
284,10,8,0.8,459.509,3676.069,123,8,0,0.023,
285,14,11,0.785714,401.694,4418.63,151,11,0,0.0356,
286,13,11,0.846154,426.917,4696.092,119,11,0,0.023,
287,14,11,0.785714,444.374,4888.11,121,18,7,0.0261,
288,16,12,0.75,366.037,4392.442,122,12,0,0.0261,
289,16,13,0.8125,424.275,5515.573,127,20,7,0.0383,
290,14,11,0.785714,334.791,3682.699,115,11,0,0.0243,
291,15,13,0.866667,332.236,4319.066,107,13,0,0.0254,
292,16,12,0.75,493.782,5925.385,129,19,7,0.0253,
293,13,9,0.692308,429.802,3868.22,138,9,0,0.0299,
294,11,9,0.818182,364.726,3282.534,125,9,0,0.0305,
295,16,11,0.6875,369.981,4069.794,114,11,0,0.0252,
296,10,7,0.7,620.841,4345.885,129,7,0,0.023,
297,14,11,0.785714,413.381,4547.194,145,11,0,0.0448,
298,11,6,0.545455,755.439,4532.635,152,20,14,0.0386,
299,12,9,0.75,443.44,3990.962,126,9,0,0.0278,
300,14,14,1.0,307.242,4301.383,128,14,0,0.0358,
301,13,9,0.692308,485.465,4369.189,126,9,0,0.0236,
302,14,11,0.785714,400.144,4401.58,132,11,0,0.0237,
303,10,10,1.0,368.934,3689.34,131,10,0,0.027,
304,11,8,0.727273,463.052,3704.418,119,8,0,0.0214,
305,11,7,0.636364,530.534,3713.739,123,7,0,0.0229,
306,13,11,0.846154,370.902,4079.92,110,11,0,0.0192,
307,15,14,0.933333,350.483,4906.764,126,16,2,0.0434,
308,11,11,1.0,347.721,3824.933,124,11,0,0.0232,
309,10,8,0.8,504.639,4037.113,134,8,0,0.0196,
310,14,12,0.857143,371.593,4459.119,117,12,0,0.0264,
311,16,14,0.875,356.994,4997.921,118,21,7,0.0276,
312,15,12,0.8,325.117,3901.403,99,12,0,0.0304,
313,14,12,0.857143,419.857,5038.285,125,12,0,0.0263,
314,11,9,0.818182,431.832,3886.487,124,9,0,0.0218,
315,13,8,0.615385,431.237,3449.897,107,8,0,0.0203,
316,10,8,0.8,401.345,3210.762,113,8,0,0.017,
317,13,13,1.0,371.557,4830.242,114,13,0,0.0288,
318,15,7,0.466667,486.933,3408.532,120,7,0,0.0188,
319,11,8,0.727273,473.842,3790.737,130,8,0,0.0205,
320,13,11,0.846154,351.327,3864.598,115,11,0,0.0214,
321,12,11,0.916667,412.463,4537.093,125,11,0,0.0348,
322,16,13,0.8125,425.485,5531.305,156,13,0,0.0552,
323,15,12,0.8,358.294,4299.53,116,12,0,0.0392,
324,14,10,0.714286,407.395,4073.949,115,10,0,0.0245,
325,14,13,0.928571,316.192,4110.501,130,13,0,0.03,
326,10,6,0.6,616.54,3699.239,124,10,4,0.0157,
327,16,13,0.8125,334.13,4343.691,138,15,2,0.0376,
328,15,9,0.6,363.677,3273.094,119,9,0,0.02,
329,16,11,0.6875,345.281,3798.088,124,11,0,0.0382,
330,14,12,0.857143,495.739,5948.866,154,13,1,0.0501,
331,16,15,0.9375,282.883,4243.24,124,15,0,0.0346,
332,11,9,0.818182,454.446,4090.01,129,9,0,0.0182,
333,14,9,0.642857,441.712,3975.412,124,9,0,0.0194,
334,11,10,0.909091,338.853,3388.526,113,10,0,0.0195,
335,11,10,0.909091,374.759,3747.592,131,11,1,0.032,
336,10,8,0.8,499.003,3992.023,130,8,0,0.0232,
337,11,7,0.636364,530.271,3711.897,122,7,0,0.0207,
338,10,8,0.8,428.815,3430.522,117,8,0,0.0193,
339,11,7,0.636364,468.587,3280.112,117,7,0,0.0164,
340,13,9,0.692308,507.117,4564.051,151,16,7,0.0337,
341,14,10,0.714286,400.919,4009.192,120,10,0,0.0247,
342,10,8,0.8,559.127,4473.018,124,15,7,0.0318,
343,11,7,0.636364,560.79,3925.533,139,7,0,0.0166,
344,13,9,0.692308,456.482,4108.342,130,9,0,0.0202,
345,16,15,0.9375,339.491,5092.358,114,15,0,0.0431,
346,14,11,0.785714,339.29,3732.186,106,11,0,0.0232,
347,12,9,0.75,383.115,3448.034,106,9,0,0.0221,
348,16,13,0.8125,365.454,4750.897,118,13,0,0.0294,
349,13,7,0.538462,705.349,4937.446,164,18,11,0.0408,
350,12,9,0.75,505.793,4552.134,145,9,0,0.0377,
351,16,12,0.75,349.579,4194.943,114,12,0,0.0343,
352,12,11,0.916667,401.498,4416.479,126,12,1,0.0228,
353,10,10,1.0,516.738,5167.382,130,13,3,0.0311,
354,11,10,0.909091,394.179,3941.795,140,10,0,0.0293,
355,11,8,0.727273,452.012,3616.097,141,8,0,0.0304,
356,15,11,0.733333,333.175,3664.929,133,11,0,0.0305,
357,11,10,0.909091,455.762,4557.616,136,12,2,0.0344,
358,16,14,0.875,322.463,4514.478,123,21,7,0.0445,
359,10,8,0.8,439.576,3516.61,122,8,0,0.0206,
360,11,9,0.818182,398.468,3586.214,121,9,0,0.0318,
361,14,10,0.714286,382.384,3823.84,118,10,0,0.0363,
362,16,14,0.875,369.085,5167.194,134,14,0,0.0431,
363,16,11,0.6875,441.535,4856.884,131,15,4,0.0329,
364,16,13,0.8125,288.583,3751.578,96,13,0,0.0357,
365,15,9,0.6,480.895,4328.056,134,9,0,0.0333,
366,10,5,0.5,629.364,3146.822,119,5,0,0.0159,
367,10,8,0.8,533.197,4265.578,148,11,3,0.0301,
368,13,13,1.0,351.689,4571.954,121,13,0,0.0366,
369,16,12,0.75,338.168,4058.011,121,12,0,0.0374,
370,10,10,1.0,396.337,3963.374,142,11,1,0.0307,
371,12,9,0.75,485.995,4373.958,147,9,0,0.0393,
372,10,10,1.0,354.033,3540.329,112,10,0,0.0202,
373,10,9,0.9,498.199,4483.789,128,9,0,0.0322,
374,12,11,0.916667,411.158,4522.743,128,14,3,0.0194,
375,11,6,0.545455,525.111,3150.664,113,6,0,0.0173,
376,15,12,0.8,341.902,4102.829,117,12,0,0.0394,
377,11,9,0.818182,472.893,4256.041,124,16,7,0.0336,
378,10,8,0.8,398.014,3184.109,124,8,0,0.0187,
379,10,8,0.8,484.752,3878.018,134,8,0,0.0204,
380,11,9,0.818182,407.894,3671.048,120,9,0,0.0222,
381,13,11,0.846154,363.489,3998.384,127,11,0,0.0292,
382,10,7,0.7,415.17,2906.191,127,7,0,0.0243,
383,14,9,0.642857,609.163,5482.468,153,18,9,0.0448,
384,15,10,0.666667,356.105,3561.048,108,10,0,0.0242,
385,10,8,0.8,625.888,5007.101,141,15,7,0.0268,
386,14,9,0.642857,398.704,3588.34,111,9,0,0.026,
387,13,13,1.0,394.431,5127.607,148,14,1,0.0489,
388,16,10,0.625,578.026,5780.265,135,17,7,0.0348,
389,15,13,0.866667,388.861,5055.196,118,13,0,0.0293,
390,14,10,0.714286,416.592,4165.924,118,10,0,0.0277,
391,13,11,0.846154,470.628,5176.912,145,11,0,0.0346,
392,14,10,0.714286,412.36,4123.596,137,10,0,0.0317,
393,12,11,0.916667,325.623,3581.857,113,11,0,0.0252,
394,11,8,0.727273,394.654,3157.229,122,8,0,0.0284,
395,12,6,0.5,616.57,3699.422,123,13,7,0.0285,
396,10,5,0.5,622.041,3110.204,130,5,0,0.0194,
397,10,8,0.8,603.376,4827.005,132,15,7,0.0279,
398,13,11,0.846154,391.851,4310.361,107,17,6,0.0317,
399,10,8,0.8,431.602,3452.813,132,8,0,0.0234,
400,12,11,0.916667,364.863,4013.498,114,11,0,0.0214,
401,13,11,0.846154,391.195,4303.146,137,11,0,0.0331,
402,16,12,0.75,356.68,4280.16,113,12,0,0.0258,
403,11,10,0.909091,428.061,4280.608,127,10,0,0.0288,
404,10,8,0.8,438.05,3504.403,125,12,4,0.026,
405,10,8,0.8,506.338,4050.707,135,15,7,0.0271,
406,13,9,0.692308,381.649,3434.837,115,9,0,0.0189,
407,15,12,0.8,377.116,4525.398,118,12,0,0.0267,
408,16,13,0.8125,363.84,4729.922,128,13,0,0.0465,
409,16,13,0.8125,409.853,5328.095,143,13,0,0.0373,
410,11,6,0.545455,665.109,3990.655,136,6,0,0.0268,
411,11,10,0.909091,486.985,4869.851,138,16,6,0.0204,
412,12,10,0.833333,363.749,3637.489,113,10,0,0.0294,
413,16,11,0.6875,527.707,5804.78,125,18,7,0.0298,
414,13,9,0.692308,431.139,3880.25,123,9,0,0.0206,
415,16,13,0.8125,318.29,4137.775,96,13,0,0.0299,
416,12,6,0.5,728.252,4369.514,134,13,7,0.0257,
417,14,8,0.571429,473.12,3784.963,129,8,0,0.0278,
418,12,10,0.833333,400.631,4006.31,118,10,0,0.0221,
419,14,11,0.785714,399.746,4397.203,153,11,0,0.0464,
420,10,9,0.9,400.509,3604.578,117,9,0,0.0203,
421,15,11,0.733333,511.752,5629.276,149,24,13,0.0507,
422,13,11,0.846154,398.502,4383.517,117,11,0,0.0291,
423,12,10,0.833333,525.14,5251.399,123,17,7,0.0286,
424,14,10,0.714286,396.031,3960.308,106,10,0,0.0225,
425,13,10,0.769231,403.117,4031.17,133,14,4,0.0243,
426,11,10,0.909091,416.954,4169.541,124,10,0,0.0243,
427,11,8,0.727273,390.159,3121.274,114,8,0,0.0224,
428,12,11,0.916667,388.35,4271.85,127,15,4,0.031,
429,14,9,0.642857,556.614,5009.525,136,9,0,0.0284,
430,12,8,0.666667,521.694,4173.556,147,12,4,0.0276,
431,12,9,0.75,488.6,4397.4,129,13,4,0.0273,
432,14,13,0.928571,387.031,5031.407,121,17,4,0.0357,
433,11,9,0.818182,461.986,4157.872,131,9,0,0.0169,
434,12,10,0.833333,534.451,5344.513,136,17,7,0.038,
435,16,13,0.8125,337.762,4390.905,119,13,0,0.0353,
436,13,12,0.923077,375.627,4507.527,130,12,0,0.0371,
437,14,13,0.928571,397.282,5164.66,127,13,0,0.0397,
438,11,9,0.818182,388.026,3492.233,116,9,0,0.0248,
439,13,9,0.692308,472.394,4251.542,128,9,0,0.0206,
