seed,n_sources,cleared,ratio,avg_locate_clear_s,virtual_total_s,n_measure,n_clear,n_clear_miss,wall_s,error
216,16,16,1.0,429.696,6875.129,249,29,13,0.181,
217,12,12,1.0,574.108,6889.295,331,26,14,0.3298,
218,12,12,1.0,628.996,7547.95,304,19,7,0.2962,
219,15,15,1.0,480.765,7211.474,279,26,11,0.309,
220,15,15,1.0,405.433,6081.499,213,16,1,0.2507,
221,11,11,1.0,624.713,6871.839,320,14,3,0.3831,
222,16,16,1.0,476.779,7628.465,265,32,16,0.2333,
223,12,12,1.0,609.772,7317.267,352,30,18,0.331,
224,10,10,1.0,733.839,7338.394,336,28,18,0.3229,
225,15,15,1.0,485.016,7275.233,283,25,10,0.2274,
226,13,13,1.0,573.98,7461.738,321,19,6,0.2953,
227,13,13,1.0,546.305,7101.961,317,16,3,0.3474,
228,16,16,1.0,395.388,6326.205,223,24,8,0.2514,
229,14,14,1.0,503.923,7054.927,286,25,11,0.2919,
230,15,15,1.0,524.978,7874.666,283,37,22,0.2794,
231,16,16,1.0,494.531,7912.492,275,41,25,0.2056,
232,12,12,1.0,593.6,7123.202,308,18,6,0.2958,
233,15,15,1.0,503.572,7553.574,257,29,14,0.2839,
234,12,12,1.0,604.144,7249.724,343,14,2,0.2946,
235,12,12,1.0,602.853,7234.239,308,24,12,0.3076,
236,15,15,1.0,488.038,7320.575,311,28,13,0.1985,
237,14,14,1.0,506.432,7090.045,270,21,7,0.2972,
238,16,16,1.0,440.262,7044.2,291,20,4,0.2201,
239,10,10,1.0,733.483,7334.831,346,12,2,0.3921,
240,16,16,1.0,458.081,7329.291,261,33,17,0.2347,
241,15,15,1.0,463.104,6946.559,257,19,4,0.2171,
242,12,12,1.0,586.958,7043.496,316,21,9,0.2986,
243,14,14,1.0,522.828,7319.592,312,33,19,0.2161,
244,16,16,1.0,448.175,7170.796,267,25,9,0.1797,
245,11,11,1.0,686.91,7556.005,330,16,5,0.3597,
246,10,10,1.0,692.991,6929.907,353,13,3,0.3572,
247,13,13,1.0,569.634,7405.247,334,21,8,0.3653,
248,16,16,1.0,461.889,7390.217,273,28,12,0.1762,
249,12,12,1.0,610.831,7329.973,313,32,20,0.2667,
250,13,13,1.0,560.264,7283.428,344,20,7,0.2867,
251,13,13,1.0,560.965,7292.544,310,28,15,0.2781,
252,16,16,1.0,437.483,6999.733,227,17,1,0.1633,
253,14,14,1.0,515.176,7212.466,301,20,6,0.2464,
254,12,12,1.0,657.674,7892.085,328,32,20,0.2904,
255,10,10,1.0,708.301,7083.008,361,14,4,0.3471,
256,13,13,1.0,585.814,7615.581,321,31,18,0.3002,
257,12,12,1.0,594.029,7128.35,302,14,2,0.3456,
258,15,15,1.0,483.028,7245.421,237,38,23,0.2464,
259,10,10,1.0,725.327,7253.269,325,16,6,0.41,
260,11,11,1.0,656.252,7218.774,341,23,12,0.3885,
261,13,13,1.0,606.374,7882.868,344,35,22,0.3523,
262,12,12,1.0,606.994,7283.924,351,23,11,0.3443,
