seed,n_sources,cleared,ratio,avg_locate_clear_s,virtual_total_s,n_measure,n_clear,n_clear_miss,wall_s,error
731,15,15,1.0,340.101,5101.52,125,15,0,0.1178,
732,15,15,1.0,311.408,4671.116,117,15,0,0.1329,
733,13,13,1.0,363.275,4722.578,136,13,0,0.1454,
734,15,15,1.0,333.437,5001.555,143,15,0,0.14,
735,13,13,1.0,370.648,4818.426,136,13,0,0.1143,
736,12,12,1.0,384.369,4612.432,134,12,0,0.1009,
737,10,10,1.0,414.977,4149.769,133,10,0,0.0975,
738,16,16,1.0,322.313,5157.012,140,16,0,0.1515,
739,11,11,1.0,402.09,4422.99,139,11,0,0.1171,
740,14,14,1.0,339.496,4752.943,124,14,0,0.1099,
741,11,11,1.0,401.798,4419.776,133,11,0,0.1074,
742,13,13,1.0,343.91,4470.833,123,13,0,0.1302,
743,15,15,1.0,362.234,5433.509,126,15,0,0.1049,
744,12,12,1.0,383.513,4602.152,129,12,0,0.1179,
745,11,11,1.0,339.521,3734.729,140,11,0,0.1384,
746,13,13,1.0,358.718,4663.328,144,13,0,0.1641,
747,12,12,1.0,371.813,4461.758,123,12,0,0.1164,
748,10,10,1.0,401.13,4011.302,123,10,0,0.1079,
749,16,16,1.0,318.302,5092.829,140,16,0,0.1486,
750,12,12,1.0,432.5,5190.002,135,12,0,0.1057,
751,16,16,1.0,324.925,5198.801,133,16,0,0.152,
752,14,14,1.0,362.922,5080.914,150,14,0,0.1377,
753,16,16,1.0,316.219,5059.511,131,16,0,0.149,
754,11,11,1.0,383.603,4219.629,133,11,0,0.1179,
755,16,16,1.0,328.958,5263.329,159,16,0,0.1713,
756,13,13,1.0,344.817,4482.617,140,13,0,0.1513,
757,13,13,1.0,375.013,4875.175,135,13,0,0.1476,
758,12,12,1.0,379.54,4554.476,130,12,0,0.124,
759,10,10,1.0,462.732,4627.32,133,10,0,0.1006,
760,11,11,1.0,409.024,4499.268,137,11,0,0.0977,
761,11,11,1.0,389.626,4285.887,123,11,0,0.1121,
762,15,15,1.0,366.401,5496.017,126,15,0,0.1339,
763,14,14,1.0,343.724,4812.129,155,14,0,0.1206,
764,15,15,1.0,347.365,5210.476,126,15,0,0.1418,
765,10,10,1.0,409.088,4090.881,146,10,0,0.1356,
766,12,12,1.0,332.709,3992.512,129,12,0,0.1284,
767,16,16,1.0,331.147,5298.351,128,16,0,0.1319,
768,10,10,1.0,427.47,4274.703,131,10,0,0.1172,
769,10,10,1.0,419.465,4194.649,138,10,0,0.1188,
770,13,13,1.0,334.641,4350.335,129,13,0,0.1184,
771,13,13,1.0,325.851,4236.062,125,13,0,0.1379,
772,10,10,1.0,393.636,3936.361,142,10,0,0.3041,
773,11,11,1.0,397.063,4367.693,136,11,0,0.1915,
774,12,12,1.0,388.503,4662.04,135,12,0,0.1535,
775,13,13,1.0,373.033,4849.426,139,13,0,0.1739,
776,13,13,1.0,361.414,4698.387,146,13,0,0.155,
777,11,11,1.0,391.328,4304.605,133,11,0,0.1679,
778,10,10,1.0,398.76,3987.6,137,10,0,0.1163,
779,14,14,1.0,308.587,4320.223,125,14,0,0.1687,
780,11,11,1.0,413.444,4547.885,140,11,0,0.1386,
781,11,11,1.0,438.582,4824.401,134,11,0,0.1324,
782,15,15,1.0,314.162,4712.432,145,15,0,0.1374,
783,14,14,1.0,342.995,4801.934,145,14,0,0.1408,
784,13,13,1.0,328.746,4273.7,124,13,0,0.1448,
785,14,14,1.0,351.9,4926.604,138,14,0,0.1544,
786,16,16,1.0,307.202,4915.227,138,16,0,0.1594,
787,12,12,1.0,376.429,4517.144,123,12,0,0.155,
788,14,14,1.0,321.154,4496.156,138,14,0,0.1597,
789,13,13,1.0,352.718,4585.337,136,13,0,0.1601,
790,15,15,1.0,346.259,5193.885,142,15,0,0.1489,
791,15,15,1.0,332.482,4987.225,135,15,0,0.1487,
792,14,14,1.0,317.425,4443.955,126,14,0,0.1463,
793,16,16,1.0,338.609,5417.74,120,16,0,0.1334,
794,12,12,1.0,392.893,4714.718,130,12,0,0.1581,
795,13,13,1.0,388.832,5054.819,124,13,0,0.1407,
796,14,14,1.0,348.354,4876.96,127,14,0,0.1368,
797,14,14,1.0,310.119,4341.672,137,14,0,0.1632,
798,13,13,1.0,371.152,4824.979,138,13,0,0.1049,
799,16,16,1.0,292.118,4673.895,121,16,0,0.1267,
800,15,15,1.0,322.195,4832.925,122,15,0,0.1253,
801,10,10,1.0,423.53,4235.299,136,10,0,0.1236,
802,14,14,1.0,327.532,4585.453,132,14,0,0.1041,
803,10,10,1.0,417.111,4171.108,134,10,0,0.0903,
804,13,13,1.0,349.943,4549.262,120,13,0,0.1181,
805,13,13,1.0,353.057,4589.736,135,13,0,0.1292,
806,13,13,1.0,366.372,4762.83,125,13,0,0.112,
807,12,12,1.0,378.626,4543.517,155,12,0,0.1484,
808,12,12,1.0,388.3,4659.602,127,12,0,0.0969,
809,10,10,1.0,425.747,4257.473,128,10,0,0.0941,
810,15,15,1.0,323.348,4850.216,142,15,0,0.1571,
811,10,10,1.0,422.116,4221.159,128,10,0,0.1039,
812,10,10,1.0,414.032,4140.323,140,10,0,0.1069,
813,11,11,1.0,403.751,4441.265,137,11,0,0.1292,
814,14,14,1.0,368.715,5162.004,142,14,0,0.1247,
815,10,10,1.0,386.611,3866.112,141,10,0,0.1345,
816,11,11,1.0,387.237,4259.603,145,11,0,0.131,
817,11,11,1.0,458.238,5040.621,135,11,0,0.1196,
818,13,13,1.0,400.454,5205.907,136,13,0,0.1212,
819,12,12,1.0,380.241,4562.895,143,12,0,0.1079,
820,11,11,1.0,439.887,4838.758,136,11,0,0.1437,
821,14,14,1.0,317.474,4444.634,126,14,0,0.1373,
822,10,10,1.0,446.813,4468.134,144,10,0,0.1453,
823,12,12,1.0,373.809,4485.706,137,12,0,0.1368,
824,15,15,1.0,328.564,4928.458,126,15,0,0.1407,
825,12,12,1.0,391.4,4696.802,135,12,0,0.1039,
826,14,14,1.0,344.242,4819.394,126,14,0,0.1313,
827,12,12,1.0,431.137,5173.644,140,12,0,0.1148,
828,11,11,1.0,406.615,4472.765,139,11,0,0.0965,
829,11,11,1.0,434.019,4774.207,134,11,0,0.1146,
830,10,10,1.0,422.593,4225.932,143,10,0,0.0998,
831,11,11,1.0,355.08,3905.88,124,11,0,0.1093,
832,15,15,1.0,374.163,5612.45,133,15,0,0.135,
833,14,14,1.0,367.619,5146.669,132,14,0,0.1266,
834,12,12,1.0,359.965,4319.581,154,12,0,0.1385,
835,14,14,1.0,361.492,5060.889,134,14,0,0.1332,
836,13,13,1.0,377.962,4913.512,137,13,0,0.1167,
837,14,14,1.0,359.133,5027.863,134,14,0,0.159,
838,14,14,1.0,310.586,4348.202,120,14,0,0.1326,
839,14,14,1.0,337.846,4729.846,153,14,0,0.1446,
840,11,11,1.0,371.617,4087.788,135,11,0,0.0925,
841,14,14,1.0,339.312,4750.374,130,14,0,0.1339,
842,10,10,1.0,389.393,3893.933,137,10,0,0.1472,
843,15,15,1.0,332.686,4990.287,139,15,0,0.1557,
844,15,15,1.0,345.996,5189.943,129,15,0,0.1453,
845,10,10,1.0,399.451,3994.506,152,10,0,0.1749,
846,10,10,1.0,365.341,3653.414,134,10,0,0.1184,
847,13,13,1.0,347.357,4515.636,145,13,0,0.1356,
848,16,16,1.0,304.693,4875.085,125,16,0,0.1747,
849,10,10,1.0,429.596,4295.961,135,10,0,0.2458,
850,16,16,1.0,353.09,5649.437,111,16,0,0.2351,
851,14,14,1.0,360.677,5049.481,123,14,0,0.2335,
852,16,16,1.0,343.701,5499.208,147,16,0,0.2117,
853,13,13,1.0,382.013,4966.172,129,13,0,0.1754,
854,16,16,1.0,297.963,4767.4,127,16,0,0.1926,
855,11,11,1.0,388.382,4272.201,126,11,0,0.107,
856,11,11,1.0,394.382,4338.204,129,11,0,0.1505,
857,13,13,1.0,375.537,4881.985,134,13,0,0.1059,
858,14,14,1.0,361.365,5059.112,137,14,0,0.1308,
859,14,14,1.0,326.915,4576.817,126,14,0,0.1231,
860,11,11,1.0,395.026,4345.291,137,11,0,0.1455,
861,16,16,1.0,315.366,5045.863,132,16,0,0.1328,
862,14,14,1.0,337.863,4730.077,125,14,0,0.1248,
863,14,14,1.0,330.476,4626.67,134,14,0,0.1435,
864,12,12,1.0,402.243,4826.921,131,12,0,0.1084,
865,13,13,1.0,371.358,4827.649,146,13,0,0.1262,
866,10,10,1.0,431.248,4312.478,124,10,0,0.1144,
867,16,16,1.0,292.682,4682.915,123,16,0,0.1569,
868,13,13,1.0,373.091,4850.178,138,13,0,0.1108,
869,13,13,1.0,390.133,5071.735,140,13,0,0.1592,
870,11,11,1.0,410.178,4511.963,135,11,0,0.1146,
871,12,12,1.0,385.307,4623.68,144,12,0,0.1212,
872,14,14,1.0,376.411,5269.753,138,14,0,0.1239,
873,11,11,1.0,421.634,4637.972,150,11,0,0.104,
874,14,14,1.0,333.818,4673.459,139,14,0,0.1417,
875,14,14,1.0,338.398,4737.568,142,14,0,0.1326,
876,15,15,1.0,333.604,5004.064,143,15,0,0.1448,
877,11,11,1.0,400.405,4404.458,139,11,0,0.1665,
878,16,16,1.0,356.007,5696.107,127,16,0,0.1413,
879,10,10,1.0,446.971,4469.708,141,10,0,0.1105,
880,10,10,1.0,405.327,4053.266,137,10,0,0.153,
881,15,15,1.0,319.353,4790.292,120,15,0,0.1404,
882,10,10,1.0,387.573,3875.734,141,10,0,0.1367,
883,14,14,1.0,375.44,5256.16,129,14,0,0.1266,
884,16,16,1.0,313.477,5015.626,129,16,0,0.1671,
885,12,12,1.0,380.845,4570.138,150,12,0,0.136,
886,11,11,1.0,373.883,4112.713,140,11,0,0.1247,
887,13,13,1.0,352.667,4584.67,137,13,0,0.1397,
888,10,10,1.0,430.014,4300.138,151,10,0,0.1608,
889,15,15,1.0,343.062,5145.926,127,15,0,0.1575,
890,10,10,1.0,448.153,4481.533,136,10,0,0.1121,
891,15,15,1.0,307.086,4606.293,126,15,0,0.1312,
892,11,11,1.0,390.303,4293.332,146,11,0,0.1032,
893,14,14,1.0,349.549,4893.692,143,14,0,0.148,
894,13,13,1.0,358.532,4660.914,132,13,0,0.1146,
895,15,15,1.0,352.456,5286.836,133,15,0,0.1253,
896,11,11,1.0,419.571,4615.276,137,11,0,0.1143,
897,10,10,1.0,412.502,4125.015,142,10,0,0.155,
898,13,13,1.0,349.238,4540.096,147,13,0,0.1877,
899,16,16,1.0,302.757,4844.105,127,16,0,0.2261,
900,14,14,1.0,324.707,4545.897,128,14,0,0.2017,
901,13,13,1.0,379.673,4935.754,140,13,0,0.2719,
902,12,12,1.0,378.227,4538.723,137,12,0,0.1474,
903,10,10,1.0,402.145,4021.45,140,10,0,0.1437,
904,15,15,1.0,321.41,4821.144,125,15,0,0.1254,
